expid,peakid,year,season,route1,totmembers,smtmembers,smtdate,success,termreason,highpoint,o2used,commercial,camps,style
EVER11107,EVER,2011,Spring,S Col-SE Ridge,1,1,2011-05-21,True,1,8849.0,True,True,3.0,solo
EVER11108,EVER,2011,Spring,N Col-NE Ridge,1,0,2011-05-27,False,4,8000.0,False,True,2.0,solo
EVER11109,EVER,2011,Spring,S Col-SE Ridge,2,0,2011-05-18,False,14,8000.0,True,True,2.0,
EVER11110,EVER,2011,Spring,N Col-NE Ridge,2,0,2011-05-21,False,7,8700.0,False,True,2.0,
EVER11111,EVER,2011,Spring,S Col-SE Ridge,2,0,2011-05-29,False,7,7800.0,True,True,1.0,
EVER11113,EVER,2011,Spring,S Col-SE Ridge,3,1,2011-05-27,True,1,8849.0,True,True,4.0,
EVER11114,EVER,2011,Spring,N Col-NE Ridge,4,0,2011-05-27,False,4,8700.0,True,True,3.0,
EVER11115,EVER,2011,Spring,N Col-NE Ridge,1,0,2011-05-20,False,8,7700.0,False,True,1.0,solo
EVER11116,EVER,2011,Spring,S Col-SE Ridge,1,1,2011-05-19,True,1,8849.0,True,True,4.0,solo
EVER11118,EVER,2011,Spring,N Col-NE Ridge,1,0,2011-05-20,False,7,7650.0,False,True,3.0,solo
EVER11120,EVER,2011,Spring,S Col-SE Ridge,1,0,2011-05-12,False,4,8700.0,True,True,4.0,solo
EVER11121,EVER,2011,Spring,S Col-SE Ridge,3,2,2011-05-20,True,1,8849.0,True,True,4.0,
EVER11122,EVER,2011,Spring,S Col-SE Ridge,1,1,2011-05-19,True,1,8849.0,True,True,4.0,solo
EVER11123,EVER,2011,Spring,N Col-NE Ridge,1,1,2011-05-21,True,1,8849.0,True,True,3.0,solo
EVER11125,EVER,2011,Spring,N Col-NE Ridge,1,1,2011-05-20,True,1,8849.0,True,True,3.0,solo
EVER11126,EVER,2011,Spring,S Col-SE Ridge,4,1,2011-05-12,True,1,8849.0,True,True,4.0,
EVER11127,EVER,2011,Spring,N Col-NE Ridge,1,1,2011-05-20,True,1,8849.0,True,True,3.0,solo
EVER11128,EVER,2011,Spring,S Col-SE Ridge,4,2,2011-05-21,True,1,8849.0,True,True,3.0,
EVER11129,EVER,2011,Spring,N Col-NE Ridge,8,8,2011-05-21,True,1,8849.0,True,True,3.0,
EVER11130,EVER,2011,Spring,N Col-NE Ridge,2,1,2011-05-20,True,1,8849.0,True,True,3.0,
EVER11131,EVER,2011,Spring,S Col-SE Ridge,2,2,2011-05-13,True,1,8849.0,True,True,4.0,
EVER11132,EVER,2011,Spring,N Col-NE Ridge,4,1,2011-05-20,True,1,8849.0,True,True,3.0,
EVER11133,EVER,2011,Spring,S Col-SE Ridge,4,0,2011-05-20,False,4,7900.0,True,True,4.0,
EVER11134,EVER,2011,Spring,S Col-SE Ridge,12,12,2011-05-16,True,1,8849.0,True,True,4.0,
EVER11135,EVER,2011,Spring,S Col-SE Ridge,5,3,2011-05-12,True,1,8849.0,True,True,4.0,
EVER11137,EVER,2011,Spring,S Col-SE Ridge,1,1,2011-05-12,True,1,8849.0,True,True,3.0,solo
EVER11138,EVER,2011,Spring,S Col-SE Ridge,1,1,2011-05-12,True,1,8849.0,True,True,4.0,solo
EVER11142,EVER,2011,Spring,S Col-SE Ridge,28,17,2011-05-05,True,1,8849.0,True,True,4.0,
EVER11144,EVER,2011,Spring,N Col-NE Ridge,6,0,2011-05-22,False,14,8600.0,True,True,3.0,
EVER11145,EVER,2011,Spring,N Col-NE Ridge,1,0,2011-05-21,False,7,8460.0,False,True,3.0,solo
EVER11146,EVER,2011,Spring,S Col-SE Ridge,16,4,2011-05-13,True,1,8849.0,True,True,,
EVER11147,EVER,2011,Spring,S Col-SE Ridge,8,5,2011-05-20,True,1,8849.0,True,True,4.0,
EVER11148,EVER,2011,Spring,S Col-SE Ridge,2,0,2011-05-03,False,7,6700.0,False,True,2.0,
GAUR11101,GAUR,2011,Spring,Pillar on S Face,3,0,2011-05-08,False,5,5100.0,False,False,2.0,
KANG11101,KANG,2011,Spring,SW Face,2,1,2011-05-20,True,1,8586.0,True,False,4.0,
KANG11102,KANG,2011,Spring,SW Face,2,2,2011-05-20,True,1,8586.0,False,False,4.0,
KANG11103,KANG,2011,Spring,SW Face,1,1,2011-05-20,True,1,8586.0,True,False,4.0,solo
KANG11104,KANG,2011,Spring,SW Face,1,1,2011-05-20,True,1,8586.0,False,False,4.0,solo
KANG11105,KANG,2011,Spring,SW Face,1,1,2011-05-20,True,1,8586.0,True,False,3.0,solo
KANG11106,KANG,2011,Spring,SW Face,8,3,2011-05-19,True,1,8586.0,True,False,4.0,
KANG11112,KANG,2011,Spring,SW Face,1,1,2011-05-20,True,1,8586.0,True,False,4.0,solo
LHOT11101,LHOT,2011,Spring,W Face,1,1,2011-05-20,True,1,8516.0,True,False,4.0,solo
LHOT11102,LHOT,2011,Spring,W Face,1,1,2011-05-21,True,1,8516.0,False,False,4.0,solo
LHOT11103,LHOT,2011,Spring,W Face,2,0,2011-05-24,False,7,7700.0,False,False,4.0,
LHOT11104,LHOT,2011,Spring,W Face,2,2,2011-05-19,True,1,8516.0,True,False,3.0,
LHOT11105,LHOT,2011,Spring,W Face,4,2,2011-05-21,True,1,8516.0,True,False,4.0,
LHOT11106,LHOT,2011,Spring,W Face,2,2,2011-05-21,True,1,8516.0,True,False,4.0,
MAKA11101,MAKA,2011,Spring,Makalu La-NW Ridge,1,0,2011-05-17,False,8,8400.0,True,False,3.0,solo
MAKA11102,MAKA,2011,Spring,Makalu La-NW Ridge,7,3,2011-05-17,True,1,8485.0,True,False,4.0,
MAKA11103,MAKA,2011,Spring,Makalu La-NW Ridge,2,0,2011-05-21,False,10,8300.0,False,False,4.0,
MAKA11104,MAKA,2011,Spring,Makalu La-NW Ridge,2,0,2011-05-27,False,5,7900.0,False,False,3.0,
MANA11103,MANA,2011,Spring,NE Face,3,0,2011-05-08,False,4,7400.0,False,True,2.0,
MANA11104,MANA,2011,Spring,NE Face,18,13,2011-05-09,True,1,8163.0,True,True,3.0,
NUPT11101,NUPT,2011,Spring,N Face,3,0,2011-05-29,False,5,7300.0,False,False,2.0,
PUTH11101,PUTH,2011,Spring,NE Face,2,0,2011-05-17,False,4,6600.0,False,False,3.0,
PUTH11102,PUTH,2011,Spring,NE Face,2,2,2011-05-21,True,1,7246.0,False,False,3.0,
PUTH11103,PUTH,2011,Spring,NE Face,3,0,2011-05-09,False,5,6833.0,False,False,3.0,
AMAD10335,AMAD,2010,Autumn,SW Ridge,7,2,2010-11-01,True,1,6814.0,False,True,,
MANA10324,MANA,2010,Autumn,NE Face,1,1,2010-10-01,True,1,8163.0,False,True,,solo
AMAD10112,AMAD,2010,Spring,SW Ridge,2,1,2010-05-03,True,1,6814.0,False,True,2.0,
AMAD10403,AMAD,2010,Winter,SW Ridge,11,9,2011-01-14,True,1,6814.0,False,True,,
AMAD10404,AMAD,2010,Winter,SW Ridge,2,0,2010-12-15,False,7,6600.0,False,True,,
AMAD10336,AMAD,2010,Autumn,SW Ridge,2,2,2010-11-21,True,1,6814.0,False,True,2.0,
GAUR10301,GAUR,2010,Autumn,SE Ridge (to 5500m),3,0,2010-11-18,False,4,6050.0,False,False,,
PYRM10301,PYRM,2010,Autumn,SW Ridge-S Ridge,4,0,,False,10,6200.0,False,False,,
GANC10101,GANC,2010,Spring,N Face,4,0,2010-05-12,False,7,6000.0,False,False,,
AMAD10337,AMAD,2010,Autumn,SW Ridge (to 6000m),3,0,2010-11-04,False,10,6000.0,False,True,2.0,
AMAD10338,AMAD,2010,Autumn,N Face,1,0,2010-10-31,False,5,5600.0,False,False,,solo
AMAD10339,AMAD,2010,Autumn,SW Ridge,1,0,2010-10-26,False,5,5800.0,False,True,1.0,solo
BARU10311,BARU,2010,Autumn,SE Ridge,2,0,2010-10-28,False,5,6425.0,False,False,2.0,
AMAD10340,AMAD,2010,Autumn,SW Ridge,2,2,2010-11-06,True,1,6814.0,False,True,2.0,
THUL10301,THUL,2010,Autumn,NW Face of Manaslu-NE Ridge of Thulagi,3,0,,False,5,6400.0,False,False,,
AMAD10113,AMAD,2010,Spring,SW Ridge,1,1,2010-06-02,True,1,6814.0,False,True,,solo
BARU10102,BARU,2010,Spring,SE Ridge,2,2,2010-04-19,True,1,7152.0,False,False,,
MANA10112,MANA,2010,Spring,NE Face,2,0,2010-05-01,False,4,6400.0,False,True,,
ANN111103,ANN1,2011,Spring,N Face,1,1,2011-04-26,True,1,8091.0,False,False,3.0,solo
ANN111104,ANN1,2011,Spring,N Face,2,2,2011-04-26,True,1,8091.0,False,False,3.0,
CHOY11114,CHOY,2011,Spring,NW side,1,0,2011-05-12,False,7,7200.0,False,True,2.0,solo
CHOY11107,CHOY,2011,Spring,NW side,1,1,2011-05-06,True,1,8188.0,False,True,2.0,solo
CHOY11106,CHOY,2011,Spring,NW side,1,0,2011-05-09,False,7,7200.0,False,True,3.0,solo
DHA111105,DHA1,2011,Spring,NE Ridge,6,3,2011-05-14,True,1,8167.0,True,False,4.0,
EVER11149,EVER,2011,Spring,S Col-SE Ridge,9,9,2011-05-14,True,1,8849.0,True,True,4.0,
EVER11150,EVER,2011,Spring,N Col-NE Ridge,3,0,2011-05-20,False,4,8270.0,True,True,3.0,
EVER11151,EVER,2011,Spring,N Col-NE Ridge,1,1,2011-05-21,True,1,8849.0,True,True,3.0,solo
EVER11155,EVER,2011,Spring,S Col-SE Ridge,1,1,2011-05-20,True,1,8849.0,True,True,4.0,solo
EVER11156,EVER,2011,Spring,N Col-NE Ridge,1,1,2011-05-21,True,1,8849.0,True,True,3.0,solo
EVER11158,EVER,2011,Spring,S Col-SE Ridge,1,1,2011-05-13,True,1,8849.0,True,True,4.0,solo
EVER11162,EVER,2011,Spring,N Col-NE Ridge,1,0,2011-05-22,False,7,8600.0,True,True,3.0,solo
EVER11163,EVER,2011,Spring,N Col-NE Ridge,7,1,2011-05-27,True,1,8849.0,True,True,3.0,
EVER11164,EVER,2011,Spring,S Col-SE Ridge,6,5,2011-05-20,True,1,8849.0,True,True,4.0,
EVER11165,EVER,2011,Spring,S Col-SE Ridge,4,2,2011-05-16,True,1,8849.0,True,True,4.0,
EVER11167,EVER,2011,Spring,S Col-SE Ridge,1,0,2011-05-12,False,7,8800.0,True,True,4.0,solo
EVER11166,EVER,2011,Spring,N Col-NE Ridge,2,0,2011-05-20,False,7,8500.0,True,True,3.0,
EVER11161,EVER,2011,Spring,S Col-SE Ridge,2,1,2011-05-15,True,1,8849.0,True,True,4.0,
EVER11160,EVER,2011,Spring,S Col-SE Ridge,1,1,2011-05-18,True,1,8849.0,True,True,4.0,solo
EVER11159,EVER,2011,Spring,N Col-NE Ridge,5,5,2011-05-21,True,1,8849.0,True,True,3.0,
EVER11157,EVER,2011,Spring,N Col-NE Ridge,1,0,2011-05-22,False,4,8000.0,True,True,2.0,solo
EVER11154,EVER,2011,Spring,S Col-SE Ridge,1,1,2011-05-18,True,1,8849.0,True,True,2.0,solo
KANG11107,KANG,2011,Spring,SW Face,1,1,2011-05-20,True,1,8586.0,False,False,3.0,solo
KANG11108,KANG,2011,Spring,SW Face,2,1,2011-05-20,True,1,8586.0,True,False,4.0,
KANG11109,KANG,2011,Spring,SW Face,2,2,2011-05-20,True,1,8586.0,True,False,4.0,
KANG11110,KANG,2011,Spring,SW Face,1,1,2011-05-20,True,1,8586.0,True,False,4.0,solo
KANG11111,KANG,2011,Spring,SW Face,8,3,2011-05-19,True,1,8586.0,True,False,4.0,
KANG11113,KANG,2011,Spring,SW Face,3,2,2011-05-20,True,1,8586.0,True,False,4.0,
LHOT11107,LHOT,2011,Spring,W Face,9,3,2011-05-15,True,1,8516.0,True,False,4.0,
LHOT11108,LHOT,2011,Spring,W Face,1,1,2011-05-20,True,1,8516.0,True,False,4.0,solo
LHOT11109,LHOT,2011,Spring,W Face,5,2,2011-05-21,True,1,8516.0,False,False,3.0,
LHOT11110,LHOT,2011,Spring,W Face,2,0,2011-05-19,False,4,8200.0,True,False,4.0,
MAKA11106,MAKA,2011,Spring,Makalu La-NW Ridge,8,3,2011-05-17,True,1,8485.0,True,False,3.0,
MANA11105,MANA,2011,Spring,NE Face,7,1,2011-05-09,True,1,8163.0,False,True,4.0,
MANA11106,MANA,2011,Spring,NE Face,3,2,2011-05-09,True,1,8163.0,False,True,4.0,
NUPT11102,NUPT,2011,Spring,W Shoulder-W Ridge (to 6500m),5,0,2011-05-10,False,10,6500.0,False,False,,
EVER11101,EVER,2011,Spring,S Col-SE Ridge,25,18,2011-05-06,True,1,8849.0,True,True,,
EVER11102,EVER,2011,Spring,N Col-NE Ridge,19,7,2011-05-20,True,1,8849.0,True,True,,
EVER11103,EVER,2011,Spring,N Col-NE Ridge,11,9,2011-05-19,True,1,8849.0,True,True,3.0,
GYAJ10302,GYAJ,2010,Autumn,NW Ridge,2,0,2010-11-08,False,5,6000.0,False,False,,
CHOY11115,CHOY,2011,Spring,NW side,3,1,2011-05-05,True,1,8188.0,False,True,3.0,
EVER11153,EVER,2011,Spring,N Col-NE Ridge,15,10,2011-05-26,True,1,8849.0,True,True,3.0,
EVER11152,EVER,2011,Spring,S Col-SE Ridge,9,9,2011-05-05,True,1,8849.0,True,True,4.0,
EVER11143,EVER,2011,Spring,S Col-SE Ridge,9,7,2011-05-20,True,1,8849.0,True,True,4.0,
EVER11141,EVER,2011,Spring,S Col-SE Ridge,8,8,2011-05-20,True,1,8849.0,True,True,4.0,
EVER11140,EVER,2011,Spring,S Col-SE Ridge,16,11,2011-05-05,True,1,8849.0,True,True,4.0,
EVER11139,EVER,2011,Spring,N Col-NE Ridge,13,9,2011-05-21,True,1,8849.0,True,True,3.0,
EVER11136,EVER,2011,Spring,N Col-NE Ridge,12,9,2011-05-21,True,1,8849.0,True,True,3.0,
KANG11114,KANG,2011,Spring,SW Face,4,1,2011-05-20,True,1,8586.0,False,False,4.0,
LHOT11111,LHOT,2011,Spring,W Face,4,2,2011-05-19,True,1,8516.0,True,False,4.0,
LHOT11112,LHOT,2011,Spring,W Face,9,5,2011-05-19,True,1,8516.0,True,False,4.0,
LHOT11113,LHOT,2011,Spring,W Face,7,6,2011-05-20,True,1,8516.0,True,False,3.0,
MAKA11107,MAKA,2011,Spring,Makalu La-NW Ridge (to 8200m),5,0,2011-05-13,False,4,8200.0,False,False,,
MAKA11108,MAKA,2011,Spring,Makalu La-NW Ridge,1,0,2011-05-21,False,7,8400.0,False,False,3.0,solo
MAKA11109,MAKA,2011,Spring,Makalu La-NW Ridge,4,2,2011-05-21,True,1,8485.0,False,False,3.0,
MAKA11105,MAKA,2011,Spring,Makalu La-NW Ridge,3,2,2011-05-21,True,1,8485.0,False,False,1.0,
MANA11312,MANA,2011,Autumn,NE Face,1,1,2011-10-04,True,1,8163.0,False,True,4.0,solo
MANA11313,MANA,2011,Autumn,NE Face,1,1,2011-10-04,True,1,8163.0,True,True,3.0,solo
MANA11314,MANA,2011,Autumn,NE Face,1,1,2011-10-04,True,1,8163.0,False,True,3.0,solo
MANA11301,MANA,2011,Autumn,NE Face,7,4,2011-10-05,True,1,8163.0,True,True,3.0,
MANA11302,MANA,2011,Autumn,NE Face,7,3,2011-10-04,True,1,8163.0,False,True,4.0,
MANA11303,MANA,2011,Autumn,NE Face,2,1,2011-10-04,True,1,8163.0,False,True,4.0,
MANA11304,MANA,2011,Autumn,NE Face,1,1,2011-10-05,True,1,8163.0,True,True,4.0,solo
MANA11305,MANA,2011,Autumn,NE Face,1,1,2011-10-04,True,1,8163.0,False,True,3.0,solo
MANA11306,MANA,2011,Autumn,NE Face,1,0,2011-09-19,False,8,5650.0,False,True,1.0,solo
MANA11307,MANA,2011,Autumn,NE Face,4,3,2011-10-04,True,1,8163.0,True,True,4.0,
MANA11308,MANA,2011,Autumn,NE Face,2,2,2011-10-04,True,1,8163.0,False,True,4.0,
MANA11309,MANA,2011,Autumn,NE Face,1,1,2011-10-04,True,1,8163.0,True,True,3.0,solo
MANA11310,MANA,2011,Autumn,NE Face,1,0,2011-09-20,False,4,5670.0,False,True,1.0,solo
MANA11311,MANA,2011,Autumn,NE Face,30,23,2011-10-04,True,1,8163.0,True,True,4.0,
PUMO11101,PUMO,2011,Spring,SE Face,3,0,2011-03-25,False,5,5800.0,False,False,1.0,
CHOY11301,CHOY,2011,Autumn,NW side,3,1,2011-10-01,True,1,8188.0,False,True,3.0,
EVER11104,EVER,2011,Spring,N Col-NE Ridge,1,1,2011-05-21,True,1,8849.0,True,True,3.0,solo
EVER08103,EVER,2008,Spring,S Col-SE Ridge,15,5,2008-05-22,True,1,8849.0,True,True,4.0,
EVER09101,EVER,2009,Spring,S Col-SE Ridge,17,7,2009-05-21,True,1,8849.0,True,True,,
EVER10113,EVER,2010,Spring,N Col-NE Ridge,1,0,2010-04-11,False,10,5700.0,False,True,,solo
EVER10115,EVER,2010,Spring,S Col-SE Ridge,1,1,2010-05-07,True,1,8849.0,True,True,2.0,solo
EVER10104,EVER,2010,Spring,S Col-SE Ridge,2,0,2010-04-27,False,10,7300.0,False,True,2.0,
EVER10105,EVER,2010,Spring,S Col-SE Ridge,3,2,2010-05-17,True,1,8849.0,True,True,4.0,
EVER10106,EVER,2010,Spring,S Col-SE Ridge,1,1,2010-05-17,True,1,8849.0,True,True,4.0,solo
EVER10107,EVER,2010,Spring,S Col-SE Ridge,2,2,2010-05-23,True,1,8849.0,True,True,4.0,
EVER10109,EVER,2010,Spring,N Col-NE Ridge,3,1,2010-05-17,True,1,8849.0,True,True,,
EVER10110,EVER,2010,Spring,S Col-SE Ridge,2,1,2010-05-23,True,1,8849.0,True,True,3.0,
EVER10111,EVER,2010,Spring,S Col-SE Ridge,1,1,2010-05-17,True,1,8849.0,True,True,4.0,solo
EVER10112,EVER,2010,Spring,S Col-SE Ridge,4,2,2010-05-17,True,1,8849.0,True,True,4.0,
EVER10137,EVER,2010,Spring,S Col-SE Ridge,5,2,2010-05-17,True,1,8849.0,True,True,4.0,
EVER10118,EVER,2010,Spring,S Col-SE Ridge,1,1,2010-05-23,True,1,8849.0,True,True,3.0,solo
EVER10140,EVER,2010,Spring,S Col-SE Ridge,7,4,2010-05-17,True,1,8849.0,True,True,4.0,
EVER10161,EVER,2010,Spring,S Col-SE Ridge,5,5,2010-05-17,True,1,8849.0,True,True,4.0,
EVER10175,EVER,2010,Spring,N Col-NE Ridge,1,1,2010-05-24,True,1,8849.0,True,True,3.0,solo
EVER10176,EVER,2010,Spring,N Col-NE Ridge,1,0,2010-05-25,False,10,8000.0,False,True,2.0,solo
EVER10108,EVER,2010,Spring,S Col-SE Ridge,4,3,2010-05-17,True,1,8849.0,True,True,4.0,
EVER10138,EVER,2010,Spring,N Col-NE Ridge,1,0,2010-05-21,False,10,7000.0,False,True,1.0,solo
EVER10130,EVER,2010,Spring,S Col-SE Ridge,2,2,2010-05-23,True,1,8849.0,True,True,2.0,
EVER10133,EVER,2010,Spring,S Col-SE Ridge,3,2,2010-05-25,True,1,8849.0,True,True,4.0,
EVER10135,EVER,2010,Spring,S Col-SE Ridge,1,1,2010-05-22,True,1,8849.0,True,True,4.0,solo
EVER10129,EVER,2010,Spring,N Col-NE Ridge,1,1,2010-05-24,True,1,8849.0,True,True,3.0,solo
EVER10131,EVER,2010,Spring,N Col-NE Ridge,4,4,2010-05-24,True,1,8849.0,False,True,3.0,
EVER10132,EVER,2010,Spring,N Col-NE Ridge,2,2,2010-05-24,True,1,8849.0,True,True,3.0,
EVER10134,EVER,2010,Spring,N Col-NE Ridge,1,1,2010-05-24,True,1,8849.0,True,True,3.0,solo
EVER10136,EVER,2010,Spring,S Col-SE Ridge,5,2,2010-05-17,True,7,8849.0,True,True,4.0,
EVER10139,EVER,2010,Spring,N Col-NE Ridge,1,0,2010-05-22,False,7,7400.0,True,True,1.0,solo
EVER10141,EVER,2010,Spring,N Col-NE Ridge,10,8,2010-05-25,True,1,8849.0,True,True,3.0,
EVER10142,EVER,2010,Spring,N Col-NE Ridge,7,0,2010-05-25,False,5,8445.0,True,True,3.0,
EVER10143,EVER,2010,Spring,N Col-NE Ridge,1,0,2010-05-17,False,8,7700.0,False,True,2.0,solo
EVER10144,EVER,2010,Spring,N Col-NE Ridge,3,2,2010-05-18,True,1,8849.0,True,True,3.0,
EVER10145,EVER,2010,Spring,N Col-NE Ridge,1,0,2010-05-24,False,7,8450.0,False,True,2.0,solo
EVER10146,EVER,2010,Spring,S Col-SE Ridge,10,5,2010-05-23,True,1,8849.0,True,True,4.0,
EVER10147,EVER,2010,Spring,S Col-SE Ridge,2,2,2010-05-22,True,1,8849.0,True,True,4.0,
EVER10148,EVER,2010,Spring,S Col-SE Ridge,5,4,2010-05-22,True,1,8849.0,True,True,4.0,
EVER10149,EVER,2010,Spring,S Col-SE Ridge,2,2,2010-05-22,True,1,8849.0,True,True,4.0,
EVER10150,EVER,2010,Spring,N Col-NE Ridge,4,2,2010-05-23,True,1,8849.0,True,True,3.0,
EVER10151,EVER,2010,Spring,N Face (Japanese & Hornbein Couloirs) (to 6750m),2,1,2010-05-24,False,1,8849.0,False,True,,
EVER10152,EVER,2010,Spring,N Col-NE Ridge,8,6,2010-05-24,True,1,8849.0,True,True,3.0,
EVER10153,EVER,2010,Spring,N Col-NE Ridge,8,6,2010-05-24,True,1,8849.0,True,True,3.0,
EVER10154,EVER,2010,Spring,S Col-SE Ridge,8,5,2010-05-23,True,1,8849.0,True,True,4.0,
EVER10155,EVER,2010,Spring,S Col-SE Ridge,1,1,2010-05-17,True,1,8849.0,True,True,4.0,solo
EVER10156,EVER,2010,Spring,S Col-SE Ridge,1,1,2010-05-17,True,1,8849.0,True,True,4.0,solo
EVER10157,EVER,2010,Spring,S Col-SE Ridge,6,4,2010-05-17,True,1,8849.0,True,True,4.0,
EVER10158,EVER,2010,Spring,S Col-SE Ridge,11,9,2010-05-17,True,1,8849.0,True,True,4.0,
EVER10159,EVER,2010,Spring,S Col-SE Ridge,9,7,2010-05-17,True,1,8849.0,True,True,4.0,
EVER10160,EVER,2010,Spring,S Col-SE Ridge,1,1,2010-05-23,True,1,8849.0,True,True,4.0,solo
EVER10162,EVER,2010,Spring,N Col-NE Ridge,9,0,2010-05-22,False,7,8800.0,True,True,2.0,
EVER10163,EVER,2010,Spring,S Col-SE Ridge,1,0,2010-05-23,False,4,8250.0,False,True,3.0,solo
EVER10164,EVER,2010,Spring,S Col-SE Ridge,9,2,2010-05-17,True,1,8849.0,True,True,4.0,
EVER10165,EVER,2010,Spring,S Col-SE Ridge,19,10,2010-05-07,True,1,8849.0,True,True,,
EVER10166,EVER,2010,Spring,N Col-NE Ridge,1,1,2010-05-23,True,1,8849.0,True,True,3.0,solo
EVER10167,EVER,2010,Spring,N Col-NE Ridge,17,10,2010-05-23,True,1,8849.0,True,True,3.0,
EVER10168,EVER,2010,Spring,N Col-NE Ridge,1,1,2010-05-23,True,1,8849.0,True,True,3.0,solo
EVER10169,EVER,2010,Spring,S Col-SE Ridge,7,7,2010-05-23,True,1,8849.0,True,True,4.0,
EVER10170,EVER,2010,Spring,N Col-NE Ridge,8,3,2010-05-23,True,1,8849.0,True,True,3.0,
EVER10171,EVER,2010,Spring,N Col-NE Ridge,19,10,2010-05-24,True,1,8849.0,True,True,3.0,
EVER10172,EVER,2010,Spring,S Col-SE Ridge,1,0,2010-05-17,True,1,8849.0,True,True,2.0,solo
EVER10173,EVER,2010,Spring,S Col-SE Ridge,3,1,2010-05-22,True,1,8849.0,True,True,3.0,
EVER10174,EVER,2010,Spring,S Col-SE Ridge,1,1,2010-05-23,True,1,8849.0,True,True,3.0,solo
EVER10114,EVER,2010,Spring,N Col-NE Ridge,4,3,2010-05-22,True,1,8849.0,True,True,3.0,
EVER10177,EVER,2010,Spring,S Col-SE Ridge,14,9,2010-05-05,True,1,8849.0,True,True,4.0,
EVER10178,EVER,2010,Spring,N Col-NE Ridge,21,5,2010-05-23,True,1,8849.0,True,True,3.0,
EVER10179,EVER,2010,Spring,S Col-SE Ridge,25,16,2010-05-05,True,1,8849.0,True,True,4.0,
EVER10180,EVER,2010,Spring,S Col-SE Ridge,28,20,2010-05-05,True,1,8849.0,True,True,,
EVER10181,EVER,2010,Spring,S Col-SE Ridge,9,6,2010-05-25,True,1,8849.0,True,True,4.0,
EVER10128,EVER,2010,Spring,S Col-SE Ridge,4,2,2010-05-17,True,1,8849.0,True,True,4.0,
EVER10127,EVER,2010,Spring,S Col-SE Ridge,2,1,2010-05-17,True,1,8849.0,True,True,4.0,
EVER10126,EVER,2010,Spring,S Col-SE Ridge,10,9,2010-05-23,True,1,8849.0,True,True,4.0,
EVER10125,EVER,2010,Spring,N Col-NE Ridge,3,2,2010-05-24,True,1,8849.0,True,True,3.0,
EVER10124,EVER,2010,Spring,S Col-SE Ridge,1,1,2010-05-23,True,1,8849.0,True,True,4.0,solo
EVER10123,EVER,2010,Spring,N Col-NE Ridge,1,1,2010-05-24,True,1,8849.0,True,True,3.0,solo
EVER10122,EVER,2010,Spring,S Col-SE Ridge,1,1,2010-05-17,True,1,8849.0,True,True,4.0,solo
EVER10103,EVER,2010,Spring,N Col-NE Ridge,13,6,2010-05-17,True,1,8849.0,True,True,,
EVER10120,EVER,2010,Spring,N Col-NE Ridge,1,0,2010-04-25,False,4,7000.0,True,True,1.0,solo
EVER10121,EVER,2010,Spring,N Col-NE Ridge,2,1,2010-05-18,True,1,8849.0,True,True,,
EVER10119,EVER,2010,Spring,N Col-NE Ridge,4,4,2010-05-23,True,1,8849.0,True,True,,
EVER10117,EVER,2010,Spring,N Col-NE Ridge,4,2,2010-05-23,True,1,8849.0,True,True,,
EVER10116,EVER,2010,Spring,S Col-SE Ridge,25,6,2010-05-22,True,1,8849.0,True,True,2.0,
EVER10101,EVER,2010,Spring,S Col-SE Ridge,11,7,2010-05-17,True,1,8849.0,True,True,,
EVER10102,EVER,2010,Spring,N Col-NE Ridge,13,1,2010-05-23,True,1,8849.0,True,True,,
BARU11104,BARU,2011,Spring,SE Ridge,2,2,,True,1,7152.0,False,False,,
EVER11168,EVER,2011,Spring,N Col-NE Ridge,2,0,2011-04-27,False,7,7000.0,False,True,,
EVER11170,EVER,2011,Spring,S Col-SE Ridge,1,1,2011-05-19,True,1,8849.0,True,True,,solo
CHOY10346,CHOY,2010,Autumn,NW side,1,0,2010-09-23,False,5,7100.0,False,True,2.0,solo
AMAD11104,AMAD,2011,Spring,SW Ridge,1,0,,False,0,,False,False,2.0,solo
AMAD11105,AMAD,2011,Spring,SW Ridge,3,0,2011-04-25,False,4,5700.0,False,True,2.0,
AMAD11106,AMAD,2011,Spring,SW Ridge,7,0,2011-04-24,False,4,5700.0,False,True,1.0,
ANN411101,ANN4,2011,Spring,NW Ridge,4,4,2011-05-31,True,1,7525.0,True,False,4.0,
BARU11105,BARU,2011,Spring,SE Ridge,1,0,,False,0,,False,False,,solo
EVER11171,EVER,2011,Spring,S Col-SE Ridge,6,4,2011-05-20,True,1,8849.0,True,True,4.0,
EVER11172,EVER,2011,Spring,S Col-SE Ridge,15,9,2011-05-18,True,1,8849.0,True,True,4.0,
EVER11169,EVER,2011,Spring,N Col-NE Ridge,1,0,2011-04-29,False,4,7700.0,False,True,2.0,solo
JOBO11301,JOBO,2011,Autumn,SW Face,3,0,2011-10-15,False,5,5400.0,False,False,,
EVER11173,EVER,2011,Spring,S Col-SE Ridge,1,0,,False,0,,False,True,,solo
EVER11174,EVER,2011,Spring,S Col-SE Ridge,1,0,2011-04-14,False,7,5640.0,False,True,,solo
SAIP11301,SAIP,2011,Autumn,NE Ridge,2,0,2011-10-21,False,4,6300.0,False,False,,
PUTH10305,PUTH,2010,Autumn,NE Face,13,6,2010-10-14,True,1,7246.0,False,False,,
